Coin Name,Crypto Filter,Date,Close**,High,Low,Market Cap,Open*,Volume
Polygon - Matic,False,1/7/2022,2.0538,2.2598,2.049,14711331549,2.2502,1901375449
Polygon - Matic,False,1/8/2022,1.9959,2.1407,1.9155,14296129049,2.0538,1354628316
Polygon - Matic,False,1/9/2022,2.1155,2.1633,1.9761,15153231168,1.9955,1097561124
Polygon - Matic,False,1/10/2022,2.0718,2.1452,1.9372,14840096952,2.1154,1580821791
Polygon - Matic,False,1/11/2022,2.3569,2.3627,2.0543,16882544828,2.0719,2173934503
Polygon - Matic,False,1/12/2022,2.3926,2.4412,2.3138,17137874576,2.3578,1879726038
Polygon - Matic,False,1/13/2022,2.2633,2.4349,2.2493,16551391861,2.3928,1536186797
Polygon - Matic,False,1/14/2022,2.3377,2.3468,2.1902,17095548261,2.2638,1284256560
Polygon - Matic,False,1/15/2022,2.3537,2.3961,2.3055,17212302128,2.3376,878571421
Polygon - Matic,False,1/16/2022,2.3298,2.368,2.2911,17037734958,2.3529,750509306
Polygon - Matic,False,1/17/2022,2.222,2.4451,2.1739,16249026707,2.3302,1652189536
Polygon - Matic,False,1/18/2022,2.1284,2.2422,2.087,15565048859,2.2218,1475708073
Polygon - Matic,False,1/19/2022,2.036,2.1384,2.0216,15072129001,2.128,1318686617
Polygon - Matic,False,1/20/2022,1.9604,2.1887,1.9601,14590845223,2.0357,824202447
Polygon - Matic,False,1/21/2022,1.699,2.0218,1.6584,12645400138,1.9613,2195018010
Polygon - Matic,False,1/22/2022,1.5306,1.7528,1.4211,11392263745,1.6996,2427596173
Polygon - Matic,False,1/23/2022,1.6162,1.6659,1.5183,12037638848,1.5319,1387537184
Polygon - Matic,False,1/24/2022,1.5076,1.6163,1.314,11228244016,1.6163,2369012535
Polygon - Matic,False,1/25/2022,1.5585,1.6062,1.4169,11607819864,1.5077,1547658922
Polygon - Matic,False,1/26/2022,1.5911,1.8105,1.5329,11850008196,1.5583,2349315414
Polygon - Matic,False,1/27/2022,1.5917,1.66,1.5026,11875658059,1.5907,1535313776
Polygon - Matic,False,1/28/2022,1.6792,1.6974,1.5695,12528755958,1.5906,1490168757
Polygon - Matic,False,1/29/2022,1.695,1.7367,1.6555,12646249138,1.6787,888150000
Polygon - Matic,False,1/30/2022,1.6053,1.7077,1.5807,11977483556,1.6953,823938936
Polygon - Matic,False,1/31/2022,1.6439,1.6507,1.5327,12265406996,1.6056,913619284
Polygon - Matic,False,2/1/2022,1.6476,1.6765,1.6222,12292807867,1.6439,945559197
Polygon - Matic,False,2/2/2022,1.5419,1.662,1.5334,11504114370,1.6478,828911083
Polygon - Matic,False,2/3/2022,1.5502,1.5502,1.4859,11566495759,1.5415,806820755
Polygon - Matic,False,2/4/2022,1.6908,1.6908,1.5389,12615403261,1.5496,960235728
Polygon - Matic,False,2/5/2022,1.7144,1.7547,1.679,12790961536,1.6911,917069286
Polygon - Matic,False,2/6/2022,1.74,1.7523,1.6749,12981893615,1.7144,692969600
Polygon - Matic,False,2/7/2022,2.0191,2.0757,1.7031,15064963649,1.7398,2150764551
Polygon - Matic,False,2/8/2022,1.9486,2.0435,1.8657,14538743902,2.0202,1835279905
Polygon - Matic,False,2/9/2022,2.0428,2.056,1.8964,15247364920,1.9472,1429153482
Polygon - Matic,False,2/10/2022,1.8959,2.0425,1.8867,14176036418,2.0425,1977316273
Polygon - Matic,False,2/11/2022,1.7146,1.8974,1.6835,12820691263,1.8963,1779123711
Polygon - Matic,False,2/12/2022,1.6995,1.7622,1.6549,12707706992,1.7147,1053381539
Polygon - Matic,False,2/13/2022,1.67,1.7209,1.6485,12487206686,1.6992,692184777
Polygon - Matic,False,2/14/2022,1.6589,1.676,1.6027,12403882624,1.6682,1066674333
Polygon - Matic,False,2/15/2022,1.8629,1.8718,1.656,14031532537,1.6588,1226641281
Polygon - Matic,False,2/16/2022,1.8385,1.8721,1.7565,13848281275,1.8633,1194666956
Polygon - Matic,False,2/17/2022,1.6569,1.8611,1.6527,12479999469,1.8379,1137626487
Polygon - Matic,False,2/18/2022,1.5955,1.7112,1.5869,12017852079,1.6585,1018489090
Polygon - Matic,False,2/19/2022,1.6318,1.6408,1.5659,12291430405,1.5954,641146699
Polygon - Matic,False,2/20/2022,1.5158,1.634,1.5009,11417788007,1.6318,846724841
Polygon - Matic,False,2/21/2022,1.4088,1.6136,1.4058,10611373740,1.5151,1583251489
Polygon - Matic,False,2/22/2022,1.4645,1.4711,1.3561,11030835895,1.4084,1347670062
Polygon - Matic,False,2/23/2022,1.4424,1.588,1.4424,10864359620,1.4643,1457761250
Polygon - Matic,False,2/24/2022,1.4396,1.4906,1.2531,10851434529,1.4412,2679134468
Polygon - Matic,False,2/25/2022,1.5507,1.5719,1.4112,11688571514,1.4398,1599951072
Polygon - Matic,False,2/26/2022,1.5153,1.5857,1.5081,11422057534,1.5507,898567950
Polygon - Matic,False,2/27/2022,1.453,1.5435,1.4329,10952514312,1.5151,1047102113
Polygon - Matic,False,2/28/2022,1.6112,1.6112,1.4306,12177144739,1.4525,1205482070
Polygon - Matic,False,3/1/2022,1.6214,1.6608,1.5647,12253938907,1.6115,1420105585
Polygon - Matic,False,3/2/2022,1.6352,1.6937,1.5862,12358937456,1.6213,1415870294
Polygon - Matic,False,3/3/2022,1.5844,1.649,1.5503,11974759286,1.6355,990710018
Polygon - Matic,False,3/4/2022,1.4749,1.5852,1.4587,11204796057,1.5849,978462899
Polygon - Matic,False,3/5/2022,1.5083,1.5147,1.4535,11457920433,1.4754,559768269
Polygon - Matic,False,3/6/2022,1.4367,1.5175,1.4367,10914235774,1.5083,578861412
Polygon - Matic,False,3/7/2022,1.4164,1.4942,1.3786,10856014015,1.4368,1012797548
Polygon - Matic,False,3/8/2022,1.4453,1.4728,1.409,11077690640,1.4163,896799907
Polygon - Matic,False,3/9/2022,1.5068,1.5406,1.4456,11549316945,1.4456,988921763
Polygon - Matic,False,3/10/2022,1.4392,1.5095,1.4114,11031031593,1.5066,949122528
Polygon - Matic,False,3/11/2022,1.4065,1.4697,1.4065,10780450932,1.4391,822568507
Polygon - Matic,False,3/12/2022,1.3995,1.4333,1.3968,10726648473,1.4065,490928601
Polygon - Matic,False,3/13/2022,1.3629,1.4176,1.3588,10446055342,1.3991,443402681
Polygon - Matic,False,3/14/2022,1.3779,1.3915,1.335,10561203464,1.3627,752768010
Polygon - Matic,False,3/15/2022,1.3802,1.4072,1.3362,10614749334,1.3778,651542710
Polygon - Matic,False,3/16/2022,1.4684,1.4685,1.3577,11292789641,1.3801,889458609
Polygon - Matic,False,3/17/2022,1.4491,1.4951,1.4404,11152462614,1.4682,676449034
Polygon - Matic,False,3/18/2022,1.4996,1.5078,1.421,11540683067,1.4487,668540821
Polygon - Matic,False,3/19/2022,1.5281,1.5388,1.4979,11760142669,1.4993,652091500
Polygon - Matic,False,3/20/2022,1.4639,1.5346,1.4617,11266425868,1.5282,526734391
Polygon - Matic,False,3/21/2022,1.4665,1.4957,1.4469,11286229887,1.4639,588441134
Polygon - Matic,False,3/22/2022,1.5054,1.53,1.4608,11586033164,1.4663,730610243
Polygon - Matic,False,3/23/2022,1.5563,1.5568,1.4954,11977413434,1.5055,710942406
Polygon - Matic,False,3/24/2022,1.6288,1.6345,1.5477,12543234642,1.5562,980186016
Polygon - Matic,False,3/25/2022,1.5796,1.661,1.5716,12164398671,1.6288,766975763
Polygon - Matic,False,3/26/2022,1.6108,1.6134,1.5728,12404909394,1.5796,446969054
Polygon - Matic,False,3/27/2022,1.6935,1.6936,1.605,13041615029,1.6108,607365423
Polygon - Matic,False,3/28/2022,1.6604,1.7428,1.6591,12786753380,1.6936,856594012
Polygon - Matic,False,3/29/2022,1.6748,1.7337,1.6424,12897654477,1.6597,839051724
Polygon - Matic,False,3/30/2022,1.6846,1.7245,1.6359,12973365674,1.6748,826807407
Polygon - Matic,False,3/31/2022,1.6173,1.7458,1.6142,12454828324,1.6842,958791018
Polygon - Matic,False,4/1/2022,1.6939,1.7096,1.5694,13142216649,1.6178,895563591
Polygon - Matic,False,4/2/2022,1.654,1.7259,1.6536,12832739138,1.694,749914594
Polygon - Matic,False,4/3/2022,1.6888,1.7109,1.6362,13102616373,1.6538,595925446
Polygon - Matic,False,4/4/2022,1.6499,1.6886,1.6119,12800874798,1.6886,661924401
Polygon - Matic,False,4/5/2022,1.5929,1.6742,1.5921,12358664867,1.65,568845904
Polygon - Matic,False,4/6/2022,1.4587,1.5932,1.4585,11317680391,1.5929,867123003
Polygon - Matic,False,4/7/2022,1.5141,1.5186,1.4467,11746776724,1.4589,596685968
Polygon - Matic,False,4/8/2022,1.4357,1.5261,1.4301,11138880835,1.5139,552171258
Polygon - Matic,False,4/9/2022,1.4643,1.4657,1.4321,11360929462,1.4358,378660128
Polygon - Matic,False,4/10/2022,1.4335,1.4885,1.4335,11121529730,1.4643,340128592
Polygon - Matic,False,4/11/2022,1.3332,1.4384,1.3195,10410078422,1.4326,668911504
Polygon - Matic,False,4/12/2022,1.3929,1.4717,1.3335,10876195871,1.3335,805426805
Polygon - Matic,False,4/13/2022,1.4201,1.4359,1.3739,11088886367,1.3927,616413598
Polygon - Matic,False,4/14/2022,1.3726,1.442,1.3563,10718258725,1.4198,601697104
Polygon - Matic,False,4/15/2022,1.3964,1.3979,1.371,10903945008,1.3727,407765536
Polygon - Matic,False,4/16/2022,1.3909,1.4017,1.3716,10861080185,1.3963,312257705
Polygon - Matic,False,4/17/2022,1.3401,1.3908,1.3365,10463955827,1.3908,340111263
Polygon - Matic,False,4/18/2022,1.4212,1.4239,1.2999,11097074828,1.3401,726096353
Polygon - Matic,False,4/19/2022,1.4282,1.4475,1.3968,11151900107,1.4211,630841720
Polygon - Matic,False,4/20/2022,1.4177,1.4634,1.4013,11070441964,1.4282,648103958
Polygon - Matic,False,4/21/2022,1.3799,1.4658,1.3684,10774644840,1.4177,652619938
Polygon - Matic,False,4/22/2022,1.3991,1.4967,1.3748,10934080974,1.3797,1281222594
Polygon - Matic,False,4/23/2022,1.366,1.4069,1.3508,10674881895,1.3991,549446712
Polygon - Matic,False,4/24/2022,1.3442,1.3733,1.3354,10505097607,1.3658,420960265
Polygon - Matic,False,4/25/2022,1.3527,1.3545,1.2717,10570900950,1.3442,713007261
Polygon - Matic,False,4/26/2022,1.2428,1.3594,1.2334,9749857815,1.3525,616935925
Polygon - Matic,False,4/27/2022,1.2577,1.2889,1.2407,9871402282,1.2433,530689528
Polygon - Matic,False,4/28/2022,1.2389,1.2774,1.2301,9723990411,1.2577,522202999
Polygon - Matic,False,4/29/2022,1.1406,1.2447,1.1322,8952252981,1.2388,666945892
Polygon - Matic,False,4/30/2022,1.0358,1.1639,1.0296,8129464406,1.1407,627531506
Polygon - Matic,False,5/1/2022,1.1012,1.1194,1.0247,8642885733,1.0357,764724203
Polygon - Matic,False,5/2/2022,1.0776,1.1188,1.0433,8457866008,1.1011,719881928
Polygon - Matic,False,5/3/2022,1.076,1.1134,1.06,8445060701,1.0776,541950449
Polygon - Matic,False,5/4/2022,1.171,1.1711,1.0739,9191276375,1.0759,742971942
Polygon - Matic,False,5/5/2022,1.0647,1.1851,1.0355,8356618235,1.171,759187845
Polygon - Matic,False,5/6/2022,1.0441,1.0753,1.0223,8195260725,1.0645,704670768
Polygon - Matic,False,5/7/2022,1.0212,1.064,1.0004,8015295145,1.0441,618880005
Polygon - Matic,False,5/8/2022,0.9743,1.0263,0.9656,7647501916,1.0212,571608859
Polygon - Matic,False,5/9/2022,0.8219,0.99,0.7994,6451099506,0.9744,992729889
Polygon - Matic,False,5/10/2022,0.8904,0.9828,0.7997,6988698226,0.8208,1574312271
Polygon - Matic,False,5/11/2022,0.6663,0.9087,0.6137,5229630505,0.8902,1825527072
Polygon - Matic,False,5/12/2022,0.6015,0.7068,0.5084,4721401130,0.6669,1212553919
Polygon - Matic,False,5/13/2022,0.6675,0.7471,0.5937,5306202533,0.6009,920972261
Polygon - Matic,False,5/14/2022,0.6861,0.7076,0.6203,5454024086,0.6676,658971093
Polygon - Matic,False,5/15/2022,0.7376,0.7376,0.6589,5862815861,0.6861,579515915
Polygon - Matic,False,5/16/2022,0.6773,0.74,0.6651,5383624066,0.7375,624793295
Polygon - Matic,False,5/17/2022,0.7269,0.7339,0.6771,5778361548,0.6773,603630385
Polygon - Matic,False,5/18/2022,0.6276,0.7347,0.6276,4989783651,0.7269,583536015
Polygon - Matic,False,5/19/2022,0.6588,0.669,0.6147,5238166204,0.6273,562277160
Polygon - Matic,False,5/20/2022,0.6365,0.6763,0.6206,5060807518,0.6587,471529777
Polygon - Matic,False,5/21/2022,0.6493,0.6575,0.6263,5162803937,0.6364,336382745
Polygon - Matic,False,5/22/2022,0.6783,0.6805,0.6434,5393170983,0.6495,366281413
Polygon - Matic,False,5/23/2022,0.6419,0.6984,0.6417,5103970015,0.678,526180432
Polygon - Matic,False,5/24/2022,0.6616,0.6643,0.6157,5259924815,0.642,491165132
Polygon - Matic,False,5/25/2022,0.6459,0.672,0.6314,5135676780,0.6617,431704050
Polygon - Matic,False,5/26/2022,0.6011,0.6579,0.5844,4782147705,0.646,639244926
Polygon - Matic,False,5/27/2022,0.5736,0.6058,0.5673,4563471115,0.6008,593527918
Polygon - Matic,False,5/28/2022,0.5879,0.5942,0.5722,4677311855,0.5839,335254570
Polygon - Matic,False,5/29/2022,0.5985,0.5998,0.5763,4762166639,0.5879,319839657
Polygon - Matic,False,5/30/2022,0.6572,0.6592,0.5968,5228547725,0.5985,506811869
Polygon - Matic,False,5/31/2022,0.6621,0.6808,0.6478,5267680865,0.6571,532469324
Polygon - Matic,False,6/1/2022,0.6018,0.6679,0.593,4787851113,0.6621,490354332
Polygon - Matic,False,6/2/2022,0.6194,0.6209,0.5937,4928177027,0.6015,383387514
Polygon - Matic,False,6/3/2022,0.5899,0.6198,0.5781,4693485158,0.6194,313900785
Polygon - Matic,False,6/4/2022,0.5957,0.5986,0.5785,4739153080,0.59,216977139
Polygon - Matic,False,6/5/2022,0.5979,0.6059,0.5859,4757398373,0.5957,248703613
Polygon - Matic,False,6/6/2022,0.6325,0.6537,0.5973,5032292802,0.598,443338176
Polygon - Matic,False,6/7/2022,0.6167,0.6325,0.5862,4906258391,0.6325,388909824
Polygon - Matic,False,6/8/2022,0.6074,0.6303,0.6042,4832817357,0.6166,311907113
Polygon - Matic,False,6/9/2022,0.6337,0.6497,0.6041,5041550654,0.6074,587025588
Polygon - Matic,False,6/10/2022,0.595,0.6591,0.5947,4733894119,0.6336,498554578
Polygon - Matic,False,6/11/2022,0.5386,0.6058,0.5348,4284929614,0.595,390290153
Polygon - Matic,False,6/12/2022,0.5019,0.5452,0.5019,3993219915,0.5388,433394162
Polygon - Matic,False,6/13/2022,0.4279,0.5017,0.4084,3404311454,0.5015,756124042
Polygon - Matic,False,6/14/2022,0.4158,0.4488,0.3981,3307863594,0.4281,599507003
Polygon - Matic,False,6/15/2022,0.4377,0.4379,0.3658,3482809035,0.4157,652567592
Polygon - Matic,False,6/16/2022,0.3819,0.4419,0.3779,3055982666,0.4378,417630104
Polygon - Matic,False,6/17/2022,0.3998,0.406,0.3807,3199325797,0.382,299743978
Polygon - Matic,False,6/18/2022,0.3467,0.4059,0.3228,2773789891,0.3998,491406505
Polygon - Matic,False,6/19/2022,0.3831,0.3831,0.3282,3065443656,0.3466,451106960
Polygon - Matic,False,6/20/2022,0.4008,0.4091,0.3618,3206666831,0.3831,471727687
Polygon - Matic,False,6/21/2022,0.4189,0.4525,0.3941,3351646760,0.4008,522789437
Polygon - Matic,False,6/22/2022,0.4566,0.4674,0.397,3653142481,0.4191,605095606
Polygon - Matic,False,6/23/2022,0.5615,0.5689,0.4563,4492590666,0.4566,1124167841
Polygon - Matic,False,6/24/2022,0.6122,0.6218,0.5614,4898518615,0.5614,942003078
Polygon - Matic,False,6/25/2022,0.6005,0.6238,0.5701,4804705995,0.6122,552357436
Polygon - Matic,False,6/26/2022,0.5607,0.623,0.5607,4486627307,0.6004,450317651
Polygon - Matic,False,6/27/2022,0.5327,0.5947,0.5245,4262646689,0.5604,549370870
Polygon - Matic,False,6/28/2022,0.5111,0.5699,0.5073,4092336073,0.5325,637527134
Polygon - Matic,False,6/29/2022,0.4952,0.5388,0.4875,3965225485,0.511,891744786
Polygon - Matic,False,6/30/2022,0.4774,0.4964,0.4224,3822218392,0.4955,889833979
Polygon - Matic,False,7/1/2022,0.4612,0.4957,0.452,3693034626,0.4781,656930197
Polygon - Matic,False,7/2/2022,0.493,0.494,0.4504,3947693232,0.4614,407056822
Polygon - Matic,False,7/3/2022,0.4606,0.4928,0.4516,3688244674,0.4928,422541679
Polygon - Matic,False,7/4/2022,0.4916,0.4931,0.4527,3936090038,0.4609,419335308
Polygon - Matic,False,7/5/2022,0.5117,0.5325,0.4882,4097226203,0.4914,902290223
Polygon - Matic,False,7/6/2022,0.5253,0.5288,0.4951,4205695624,0.5124,701023242
Polygon - Matic,False,7/7/2022,0.5625,0.5715,0.5134,4504179266,0.5253,599797232
Polygon - Matic,False,7/8/2022,0.6063,0.6138,0.5581,4854244874,0.5625,903157847
Polygon - Matic,False,7/9/2022,0.5896,0.6087,0.5852,4720685314,0.6062,400549040
Polygon - Matic,False,7/10/2022,0.5713,0.5897,0.5552,4574032252,0.5896,337318168
Polygon - Matic,False,7/11/2022,0.5635,0.5964,0.539,4512030173,0.5712,598956040
Polygon - Matic,False,7/12/2022,0.5399,0.5917,0.5399,4322572271,0.5635,665827836
Polygon - Matic,False,7/13/2022,0.6359,0.6404,0.5291,5091900472,0.5394,964955675
Polygon - Matic,False,7/14/2022,0.7076,0.7117,0.6164,5665530326,0.6362,1558366887
Polygon - Matic,False,7/15/2022,0.7047,0.73,0.6786,5642153870,0.7078,1100009259
Polygon - Matic,False,7/16/2022,0.7268,0.7401,0.6841,5819581856,0.7046,707554906
Polygon - Matic,False,7/17/2022,0.753,0.7845,0.7204,6029225313,0.727,905988052
Polygon - Matic,False,7/18/2022,0.9618,0.9774,0.7464,7700780577,0.7532,2394645074
Polygon - Matic,False,7/19/2022,0.9258,0.9681,0.8871,7412630067,0.9614,1657404213
Polygon - Matic,False,7/20/2022,0.8328,0.9496,0.8171,6667729043,0.926,1482302697
Polygon - Matic,False,7/21/2022,0.9074,0.9223,0.801,7265425818,0.8328,1529051737
Polygon - Matic,False,7/22/2022,0.8534,0.9297,0.8487,6833333622,0.9071,1063418790
Polygon - Matic,False,7/23/2022,0.8754,0.884,0.8188,7009340231,0.853,759538576
Polygon - Matic,False,7/24/2022,0.8813,0.9071,0.8497,7056102026,0.875,776354383
Polygon - Matic,False,7/25/2022,0.7757,0.8833,0.7751,6230480271,0.8812,873721558
Polygon - Matic,False,7/26/2022,0.7802,0.7802,0.7251,6266760977,0.776,851549991
Polygon - Matic,False,7/27/2022,0.8957,0.8957,0.7635,7194053411,0.7808,1309169356
Polygon - Matic,False,7/28/2022,0.9361,0.971,0.8593,7518677541,0.8957,1720898181
Polygon - Matic,False,7/29/2022,0.9387,0.9892,0.9087,7542604601,0.9358,1547385033
Polygon - Matic,False,7/30/2022,0.9296,0.9743,0.921,7469257625,0.9386,902081407
Polygon - Matic,False,7/31/2022,0.9283,1.0041,0.9144,7458425921,0.9296,1102958859
Polygon - Matic,False,8/1/2022,0.8944,0.944,0.8833,7186377449,0.9283,722759640
Polygon - Matic,False,8/2/2022,0.8792,0.9033,0.8525,7063853751,0.8945,673685749
Polygon - Matic,False,8/3/2022,0.8877,0.9238,0.8595,7132481877,0.8792,555479859
Polygon - Matic,False,8/4/2022,0.8919,0.9104,0.8791,7166077512,0.8878,437387660
Polygon - Matic,False,8/5/2022,0.9277,0.9361,0.8913,7453558534,0.8916,485360586
Polygon - Matic,False,8/6/2022,0.9073,0.9387,0.9054,7290269380,0.9277,344583187
Polygon - Matic,False,8/7/2022,0.9067,0.9237,0.8957,7285073636,0.9075,253514512
Polygon - Matic,False,8/8/2022,0.9216,0.9497,0.9061,7404476554,0.9067,435882666
Polygon - Matic,False,8/9/2022,0.8905,0.9299,0.8745,7155502847,0.9216,359259096
Polygon - Matic,False,8/10/2022,0.9373,0.9388,0.8742,7531716897,0.8904,472643830
Polygon - Matic,False,8/11/2022,0.9214,0.9532,0.9172,7403759550,0.9374,416497615
Polygon - Matic,False,8/12/2022,0.9339,0.9341,0.9078,7504233676,0.9214,300866061
Polygon - Matic,False,8/13/2022,1.0248,1.0301,0.9305,8234960814,0.9339,881678148
Polygon - Matic,False,8/14/2022,1.0009,1.0504,0.9908,8042610047,1.0251,545099545
Polygon - Matic,False,8/15/2022,0.952,1.0317,0.9352,7649887241,1.0008,560505268
Polygon - Matic,False,8/16/2022,0.9358,0.965,0.9286,7519407001,0.9518,404175969
Polygon - Matic,False,8/17/2022,0.8832,0.963,0.8799,7102637850,0.9357,474243132
Polygon - Matic,False,8/18/2022,0.8597,0.9076,0.8597,6913428808,0.8834,377740073
Polygon - Matic,False,8/19/2022,0.7721,0.8596,0.7677,6209602641,0.8596,733235258
Polygon - Matic,False,8/20/2022,0.7869,0.8149,0.7636,6328251537,0.7719,504568039
Polygon - Matic,False,8/21/2022,0.8202,0.8294,0.7815,6596276265,0.7867,398602156
Polygon - Matic,False,8/22/2022,0.8103,0.8213,0.7726,6516860033,0.8202,393663565
Polygon - Matic,False,8/23/2022,0.8318,0.8348,0.7941,6689389206,0.8104,381832173
Polygon - Matic,False,8/24/2022,0.8136,0.839,0.8044,6542999280,0.8318,322771599
Polygon - Matic,False,8/25/2022,0.8187,0.8313,0.8087,6944553072,0.8137,287070102
Polygon - Matic,False,8/26/2022,0.7637,0.8378,0.759,6477994536,0.8187,598910538
Polygon - Matic,False,8/27/2022,0.8053,0.8112,0.7585,6831058504,0.7638,494847400
Polygon - Matic,False,8/28/2022,0.7843,0.8298,0.7843,6652117597,0.8053,416300398
Polygon - Matic,False,8/29/2022,0.8174,0.8194,0.7643,6933316879,0.784,471278672
Polygon - Matic,False,8/30/2022,0.8145,0.8418,0.7873,6909000094,0.8174,444772792
Polygon - Matic,False,8/31/2022,0.8318,0.8512,0.8146,7221974020,0.8146,424995293
Polygon - Matic,False,9/1/2022,0.8854,0.8941,0.8252,7687418965,0.8319,576674842
Polygon - Matic,False,9/2/2022,0.872,0.9083,0.8652,7570538165,0.8854,503166473
Polygon - Matic,False,9/3/2022,0.8893,0.8894,0.8697,7720796321,0.872,287161411
Polygon - Matic,False,9/4/2022,0.8942,0.8975,0.8748,7763819651,0.8892,264242142
Polygon - Matic,False,9/5/2022,0.8814,0.9002,0.8647,7698701432,0.8943,290591111
Polygon - Matic,False,9/6/2022,0.8189,0.9206,0.8189,7152330047,0.8816,601374311
Polygon - Matic,False,9/7/2022,0.8408,0.8494,0.7953,7344212741,0.8186,416321463
Polygon - Matic,False,9/8/2022,0.8442,0.8473,0.8191,7373628308,0.8407,358768227
Polygon - Matic,False,9/9/2022,0.8915,0.8984,0.8429,7786715361,0.8442,441662237
Polygon - Matic,False,9/10/2022,0.9062,0.9093,0.881,7915008936,0.8915,384193062
Polygon - Matic,False,9/11/2022,0.8946,0.9158,0.8795,7813837574,0.9062,282903791
Polygon - Matic,False,9/12/2022,0.93,0.9397,0.875,8123022607,0.8943,676653496
Polygon - Matic,False,9/13/2022,0.8544,0.9406,0.8424,7462718852,0.93,708971458
Polygon - Matic,False,9/14/2022,0.8648,0.8673,0.8378,7553344650,0.8462,414726283
Polygon - Matic,False,9/15/2022,0.8243,0.8733,0.8233,7199690329,0.8648,459779689
Polygon - Matic,False,9/16/2022,0.806,0.8302,0.7912,7040264369,0.8244,362934299
Polygon - Matic,False,9/17/2022,0.8295,0.8297,0.8058,7244979965,0.8061,214451443
Polygon - Matic,False,9/18/2022,0.7534,0.8341,0.7533,6580625182,0.8294,341411325
Polygon - Matic,False,9/19/2022,0.766,0.774,0.7273,6690823355,0.7536,406203002
Polygon - Matic,False,9/20/2022,0.7333,0.7677,0.7323,6404687889,0.7662,319496345
Polygon - Matic,False,9/21/2022,0.7042,0.7721,0.6946,6150916344,0.7333,504388100
Polygon - Matic,False,9/22/2022,0.7528,0.7607,0.7022,6575468117,0.7041,385955163
Polygon - Matic,False,9/23/2022,0.7787,0.7826,0.7268,6801499268,0.7528,474826577
Polygon - Matic,False,9/24/2022,0.7542,0.78,0.7524,6587080201,0.7787,293756031
Polygon - Matic,False,9/25/2022,0.7402,0.7657,0.7334,6465041549,0.7541,258814984
Polygon - Matic,False,9/26/2022,0.7548,0.7591,0.7292,6592258703,0.7403,397177759
Polygon - Matic,False,9/27/2022,0.7404,0.7901,0.7289,6466943409,0.7549,478557757
Polygon - Matic,False,9/28/2022,0.7474,0.7534,0.7155,6527789059,0.7402,328893890
Polygon - Matic,False,9/29/2022,0.7635,0.7635,0.7339,6668772434,0.7475,305866877
Polygon - Matic,False,9/30/2022,0.7774,0.7878,0.7625,6790462373,0.7634,391076262
Polygon - Matic,False,10/1/2022,0.7659,0.7804,0.762,6689444281,0.7774,178022048
Polygon - Matic,False,10/2/2022,0.7643,0.7819,0.7635,6675209425,0.766,208719269
Polygon - Matic,False,10/3/2022,0.8018,0.8051,0.7588,7003215461,0.7643,344848867
Polygon - Matic,False,10/4/2022,0.8361,0.842,0.8012,7303022964,0.8017,415206537
Polygon - Matic,False,10/5/2022,0.8514,0.8574,0.8231,7436069484,0.8361,401515889
Polygon - Matic,False,10/6/2022,0.8331,0.8574,0.8326,7276143864,0.8514,337167164
Polygon - Matic,False,10/7/2022,0.8319,0.847,0.8201,7266078521,0.8331,276562022
Polygon - Matic,False,10/8/2022,0.8136,0.8337,0.8103,7106580779,0.8318,169195349
Polygon - Matic,False,10/9/2022,0.8254,0.8293,0.809,7209102274,0.8137,164897204
Polygon - Matic,False,10/10/2022,0.8153,0.8412,0.8136,7120953383,0.8253,321110887
Polygon - Matic,False,10/11/2022,0.7905,0.8151,0.7884,6904860753,0.8151,288662617
Polygon - Matic,False,10/12/2022,0.7843,0.8006,0.7843,6850445868,0.7906,180040402
Polygon - Matic,False,10/13/2022,0.7758,0.7867,0.7214,6776269609,0.7843,438551832
Polygon - Matic,False,10/14/2022,0.7927,0.8206,0.7756,6923897416,0.7758,353472475
Polygon - Matic,False,10/15/2022,0.7901,0.8079,0.7886,6900996188,0.7927,215477642
Polygon - Matic,False,10/16/2022,0.7996,0.8086,0.7897,6983635092,0.79,169766308
Polygon - Matic,False,10/17/2022,0.8473,0.8492,0.7978,7400230588,0.7995,326387947
Polygon - Matic,False,10/18/2022,0.8645,0.876,0.8393,7550903643,0.8473,541671174
Polygon - Matic,False,10/19/2022,0.8461,0.8774,0.8436,7389983303,0.8645,427470399
Polygon - Matic,False,10/20/2022,0.8101,0.8472,0.8082,7075810499,0.846,396510394
Polygon - Matic,False,10/21/2022,0.8321,0.8321,0.7809,7267765755,0.8101,410164043
Polygon - Matic,False,10/22/2022,0.8324,0.8393,0.8156,7270315414,0.8321,234542597
Polygon - Matic,False,10/23/2022,0.8998,0.9014,0.8225,7859466192,0.8324,370198046
Polygon - Matic,False,10/24/2022,0.8939,0.9067,0.8748,7807403033,0.8998,516315604
Polygon - Matic,False,10/25/2022,0.9197,0.9423,0.877,8033292644,0.8938,535291216
Polygon - Matic,False,10/26/2022,0.9381,0.9642,0.9191,8193991809,0.9195,571732025
Polygon - Matic,False,10/27/2022,0.9048,0.9461,0.8994,7903111065,0.9381,521052785
Polygon - Matic,False,10/28/2022,0.9448,0.945,0.8981,8252604511,0.9048,409318237
Polygon - Matic,False,10/29/2022,0.9338,0.9553,0.9285,8156205019,0.9448,389648283
Polygon - Matic,False,10/30/2022,0.9089,0.9475,0.9011,7938190101,0.9338,342556743
