date,bitcoin_price,bitcoin_market_cap,bitcoin_total_volume,dogecoin_price,dogecoin_market_cap,dogecoin_total_volume
09/04/2020,10197.459822768922,188438095255.46017,49411126240.51858,0.0027876937511426376,351549697.71132225,138600098.46007752
09/05/2020,10484.470392265588,194040447575.93134,27623487077.06882,0.0028970161681250725,366711396.7095069,141872359.2003525
09/06/2020,10177.789718049991,188092098308.3525,56430042198.69171,0.002742093719957247,346063586.9366199,138532132.68538773
09/07/2020,10260.0177277544,189621410257.03525,28801019507.333485,0.0027723635407561308,349731791.61472195,160023366.51023656
09/08/2020,10359.445216989981,191501904758.68698,26560146962.23275,0.00282647348297673,356752788.76039636,169336090.827107
09/09/2020,10125.014956069688,186825391248.7263,47780699209.09236,0.0027695963605554944,348215107.4505111,152411543.57252827
09/10/2020,10230.154699360752,188757938083.84296,21357083446.312523,0.002778821383127956,350661184.76933914,115436169.98780194
09/11/2020,10342.159391205681,191180566587.0585,77545788530.61436,0.002812730587163182,354979160.4402099,163488674.72100636
09/12/2020,10378.223044584596,192111562749.9339,20796810115.947914,0.002786620536646087,352758323.58929694,150887311.42290655
09/13/2020,10439.38467226404,192997988416.4807,19955498078.251053,0.0028208051182432264,355632828.2871596,134048169.56614007
09/14/2020,10328.866065987393,190922719938.2308,21057424433.480133,0.0027780622261221848,350719443.03966904,132954529.99940333
09/15/2020,10661.096235144483,197010021430.2403,23526143436.490395,0.002794983432573443,353129088.14843374,146588554.092894
09/16/2020,10787.58020807624,199044338127.62628,23802088944.396893,0.0028380676646007513,357370626.0538731,130436953.48894142
09/17/2020,10952.249969107099,202524001250.4926,24459086808.776905,0.0028203927223588955,356002618.9515897,155392568.24782863
09/18/2020,10937.996396960929,202358479464.18542,23547167125.342415,0.0028164931812741205,355887623.24609375,170633292.3412527
09/19/2020,10927.150310293275,202091264904.96927,20681771888.399273,0.002780666802734895,351370413.6584459,155984975.18612808
09/20/2020,11083.99836119821,204994315602.9869,18334274060.30012,0.002786581895840216,352026916.7563978,157760533.21510443
09/21/2020,10923.32666818137,202032519471.26855,20161733906.963223,0.002771604817924343,350172659.2546802,165563595.52312505
09/22/2020,10439.522488792423,193677795064.08533,23757059692.357033,0.002620975320345056,332685818.3450885,129491987.07398969
09/23/2020,10527.58784673943,194731087415.28983,19866578108.977962,0.0026461759279471954,333107659.33406585,109840858.13876617
09/24/2020,10223.784106392732,189120580778.46335,19981974722.351273,0.0025417160554423958,321232114.94339186,87446068.03807968
09/25/2020,10726.530083321983,198514026300.17914,21348447554.09249,0.002634527391784777,333546263.35684276,122307586.18414167
09/26/2020,10681.993848113701,197616950282.06653,19119761059.475536,0.002699481577460634,340940106.61380917,133860798.52213551
09/27/2020,10743.19287975935,198687083452.04324,16886146730.050009,0.002701436006049749,341467884.01826406,116122723.58037119
09/28/2020,10765.300521660893,199236216251.43555,17639951627.948776,0.0027040201974783645,342050718.05898327,85237003.64205965
09/29/2020,10672.02854425897,197720212770.89465,19869963340.485493,0.0026526819501127056,335439035.2387621,108007301.81042172
09/30/2020,10837.516586513004,200532996047.58585,18308943800.639038,0.0026710130770448317,337793589.3923504,117696788.01587015
10/01/2020,10770.881347466415,199310441688.83572,18558607662.6852,0.002630055258629599,333197389.76617265,113949670.58043012
10/02/2020,10627.976063963179,196617081790.5188,20889752499.95891,0.0026300937275572874,332691524.26282895,125254206.49554287
10/03/2020,10572.674843011133,195660035179.73257,21258724984.475838,0.00258362532288177,326849474.33532673,137496941.34490228
10/04/2020,10546.65625537982,195188285650.34625,16039831144.937496,0.002588334844833323,328320976.9438199,127186814.30117291
10/05/2020,10670.700811335208,197494664453.7935,16029160487.55924,0.002636483539839957,333330546.6418484,103115065.46211262
10/06/2020,10784.94940309411,199530129891.0881,17853484006.269306,0.0026155620587344545,330997825.1773244,141202488.90734792
10/07/2020,10605.95779130622,196314284797.01337,19419734685.095844,0.002606526617392557,329890404.1911929,116780007.8212136
10/08/2020,10668.011010796896,197575523784.584,17222472599.6063,0.002585135768838736,327397083.3138692,126750694.87571743
10/09/2020,10888.666546835811,201518932273.67853,19767968267.462948,0.002593557982389598,328086240.9214158,108287118.30366844
10/10/2020,11063.2523862591,204809205392.17957,19254933802.105747,0.0026617601460024063,335713884.6705664,102421984.71262869
10/11/2020,11286.541942043945,209268690952.5854,19496631246.27072,0.0026559186073604048,336574307.32217747,98879401.69976136
10/12/2020,11377.814876756858,210799352797.1382,16270141989.732687,0.0026683127406620676,337894411.071305,105760362.3542376
10/13/2020,11543.183760771468,213726225963.20517,20957733313.86495,0.002679869448165432,339394535.61999035,98587197.65167631
10/14/2020,11426.105544220427,211576163357.66504,19556025069.397404,0.0026374022396522413,334010355.1548773,81979158.31176832
10/15/2020,11435.57243757972,211756280001.1405,20441486195.023685,0.002648955090012703,335281826.0762547,92411042.53938185
10/16/2020,11495.584995733887,212878404236.874,20511481706.663586,0.002590363216464035,328138628.76890826,83563068.90934928
10/17/2020,11319.097785677623,209993205751.02322,20436703034.239178,0.0026057008823055713,330748499.55039483,114388487.42330429
10/18/2020,11365.814131026178,210421523306.69058,15650920221.099894,0.00259471293674535,328237703.8023724,129773084.68694746
10/19/2020,11495.899975689872,212752326976.49207,15569792414.423223,0.0025995657540641734,329291126.35527486,74475416.65020823
