Date,Bitcoin Market Cap,Bitcoin Price,Bitcoin Total Volume,Dogecoin Market Cap,Dogecoin Price,Dogecoin Total Volume
12/24/2020,433051601801,23308.12723,42917744240,493809267.6,0.00382649,185987455
12/25/2020,441614502954,23760.28705,36826373659,583605834.2,0.004587077,182926719
12/26/2020,458416319552,24671.10771,36622874230,585882282.2,0.00458921,154364516
12/27/2020,491978602970,26476.13014,41995154623,576604270.3,0.004516046,161587641
12/28/2020,493427450341,26423.22879,56654980596,587180822.8,0.004552182,165317271
12/29/2020,503712223154,27125.38412,42186521237,585343439.2,0.004603794,132681366
12/30/2020,509680257177,27424.53895,38081840206,571481132.3,0.004493495,137019168
12/31/2020,535967306918,28837.28853,43341140482,591471700.1,0.004656391,138903964
1/1/2021,539438036436,29022.4184,43503516563,597887560.8,0.004706605,127614764
1/2/2021,545593282215,29352.12679,34089717988,707576208,0.005538272,244607104
1/3/2021,597887713054,32163.82494,57273436641,1354819957,0.010603075,3117161274
1/4/2021,613616917626,33008.2262,178894000000,1288354839,0.010086682,2306838511
1/5/2021,585726270249,31515.57597,74657165356,1226307420,0.009591751,1238833461
1/6/2021,633651671519,34082.20605,67420500716,1257877104,0.009841172,643097358
1/7/2021,682743683563,36933.52014,71027195898,1331066851,0.010463465,699719978
1/8/2021,735339707368,39547.08408,78642959829,1249855747,0.009776329,505843513
1/9/2021,758971014787,40815.96185,82846468856,1264295436,0.009888197,423947677
1/10/2021,749347201463,40296.529,55921808672,1306799491,0.01021948,483402082
1/11/2021,714078952009,38397.89599,73381123613,1263664503,0.009881088,430989179
1/12/2021,663380898829,35669.90669,111692000000,1132719254,0.008856219,561767457
1/13/2021,629751630408,33938.33588,68954134557,1022224681,0.008067137,343428361
1/14/2021,696668634091,37456.00773,65278944794,1106626599,0.008650341,279274227
1/15/2021,729751433670,39232.74997,57519444622,1211261062,0.009467234,475592505
1/16/2021,684304915288,36787.52122,63450740093,1193371730,0.009326414,443710336
1/17/2021,674660879866,36254.71308,55054325262,1185636962,0.009264962,358598771
1/18/2021,672291934493,35804.26389,50749258739,1155387089,0.009027603,331381093
1/19/2021,682647247200,36595.46477,46769030147,1180603793,0.009161625,292476114
1/20/2021,671734819189,36104.86386,51736994549,1158893557,0.009053031,325744396
1/21/2021,662434464441,35587.4892,58406615612,1158148987,0.00904623,313732430
1/22/2021,575205510268,30913.69574,69415314298,1044842778,0.008160318,297156190
1/23/2021,613271077002,32957.90878,69549742252,1087438950,0.008516843,293811760
1/24/2021,596744391345,32068.08737,43575409685,1098138944,0.008574718,264407166
1/25/2021,600595408892,32273.51735,42810544126,1118023170,0.008729032,255272294
1/26/2021,602517850752,32375.32006,50410553261,1072613320,0.00837359,236268071
1/27/2021,606573549810,32582.10945,48489676580,1053619539,0.008276932,211765469
1/28/2021,566661443732,30445.52587,51514291052,948845594.2,0.007437339,221445010
1/29/2021,616625386428,33128.34753,51075972572,4182699293,0.032642559,14941040932
1/30/2021,635688668064,34150.81877,97468515525,6067971852,0.047350481,21756143388
1/31/2021,636624676861,34199.51981,52001249491,3654877537,0.028517121,7417688491
2/1/2021,615013848827,33064.78677,42488649643,4920829029,0.037988792,7755101292
2/2/2021,621908231690,33405.99036,49268860243,4433684616,0.03458624,4656523409
2/3/2021,660664104637,35485.98593,50730704377,4054295192,0.031623262,2444614955
2/4/2021,695794870716,37494.71762,49762137494,4699500064,0.037379014,2696782678
2/5/2021,686453802173,36816.50808,54494811707,6810395814,0.054284972,12004482930
2/6/2021,706320162929,38007.83223,47446256482,6033220883,0.04706214,5160805641
2/7/2021,732453192637,39279.41287,57076868562,7271788224,0.057875695,5679785681
2/8/2021,723434796638,38833.34026,53802559039,10271067765,0.079084665,13793129135
2/9/2021,862413737411,46307.57412,86994225365,10164021993,0.079227056,10823807112
2/10/2021,867164581003,46569.56483,78828431117,8978311026,0.06997689,6181134723
2/11/2021,839561451461,44848.69345,70000356396,9381046299,0.072987058,6304018582
2/12/2021,890629045244,47815.96176,66187179919,8951728841,0.069754701,3377206172
2/13/2021,880620921496,47414.18626,61942185129,8937647951,0.069474659,3548414349
2/14/2021,874425017687,46941.29209,55312381649,8583843026,0.066873675,2275047526
2/15/2021,905515462577,48607.87452,57738376570,7963525499,0.062034346,3318277601
2/16/2021,892345220938,47898.48703,61061855794,7306725578,0.056911821,4042454025
2/17/2021,917339726315,49238.13691,64141133354,6943871271,0.054079792,2717472447
2/18/2021,971516568848,52143.67884,68478739131,6256910636,0.049137409,2259698808
2/19/2021,963911356673,51733.07554,58486508606,7729583761,0.060186169,4660795048
2/20/2021,1044189900352,56038.72776,71397235197,7128326860,0.055498778,3048336602
2/21/2021,1050555931433,56377.63348,77351787996,7082310130,0.055134667,3342539176
2/22/2021,1075380337358,57669.30353,61223272211,7345301352,0.056612481,2723241990
2/23/2021,1012091985973,54410.85629,101532000000,6873239455,0.053531953,3430333609
2/24/2021,904133801445,48691.89483,116690000000,6103500677,0.047499554,2366851289
2/25/2021,929081504354,49849.37871,73140585469,7332961501,0.057061548,4399443853
2/26/2021,875883932252,46992.66545,60355381276,6454021312,0.050216802,2469967978
2/27/2021,869070614248,46551.48748,74357197464,6487737134,0.05054394,1862673178
2/28/2021,869649724201,46653.5264,50989764249,6538921364,0.050866474,1478258322
3/1/2021,838307614585,44970.16346,59679588927,6201387147,0.048235673,1576893241
3/2/2021,928146793676,49787.33996,63218569172,6561571713,0.051020626,1652399316
3/3/2021,905413239165,48532.23679,53499537417,6517554438,0.05056754,1424572957
3/4/2021,942969910364,50577.45747,59212268141,6527074840,0.050752633,1233795414
3/5/2021,908517236708,48727.4512,60749587836,6449361941,0.050143007,1337710788
3/6/2021,911379300053,49091.81488,56568112294,6421657994,0.049922268,1358502536
3/7/2021,916504852500,49019.36859,41478786533,6545855781,0.050882384,1561141044
3/8/2021,955040794770,51313.09262,46146324828,6657773356,0.051841258,1014195811
3/9/2021,974195000547,52328.53591,53568946626,7776184983,0.061684274,3627421089
3/10/2021,1018978819157,54700.27344,57418251743,7446831675,0.05786725,2529486918
3/11/2021,1044805904678,56020.48772,63560545037,7232723297,0.056197473,1677010512
3/12/2021,1077836070933,57788.8681,64605228618,7201587925,0.055949635,1390253343
3/13/2021,1069776383194,57353.86147,59984971692,7094349921,0.055110588,1349377295
3/14/2021,1145191373522,61315.19793,67332756651,7750447457,0.061927731,1908931774
3/15/2021,1111684638819,59428.96757,48104078384,7610317578,0.058827998,2759123152
3/16/2021,1049197142852,55805.32925,70594488700,7324737827,0.056882033,1743281980
3/17/2021,1060221966895,56830.25334,63219904254,7556337742,0.058674319,1451939103
3/18/2021,1101028543248,59014.92563,63368268626,7517749273,0.058368719,989940709
3/19/2021,1081065767946,57922.40959,58387006276,7429523848,0.057643589,990194954
3/20/2021,1086741150607,58243.27061,51948388931,7528469477,0.058439474,1081897762
3/21/2021,1090022321078,58376.15847,54549112636,7634534868,0.059155351,1130635906
3/22/2021,1074356788297,57573.53934,55664123838,7393832359,0.057382178,947849286
3/23/2021,1020641820439,54370.13756,62001716795,7186846706,0.055586302,895730940
3/24/2021,1017637245492,54584.86995,60383378707,6929411776,0.053766365,995604161
3/25/2021,982797427007,52526.8666,73029051195,6729987270,0.051798525,1043427664
3/26/2021,959155260367,51416.9083,63401640503,6575327768,0.051008122,1229615851
3/27/2021,1027209990795,55033.10048,55442557956,6940289325,0.053833612,834542001
3/28/2021,1042184275333,55832.41811,47285749219,6962666598,0.054787302,1017584672
3/29/2021,1039333584621,55728.10133,49315845081,7015286858,0.054403742,833678868
3/30/2021,1075942162537,57634.92869,57387039705,7079729288,0.054897617,933464548
3/31/2021,1095293012033,58668.62834,52387542501,7046811980,0.054648889,1141286834
4/1/2021,1098127310947,58817.37389,57495844478,7014689873,0.054381688,1042337641
4/2/2021,1098583823874,58801.19484,54320681401,7924888033,0.061592862,5955711022
4/3/2021,1103133931137,59060.02678,52224918752,7507812668,0.057867009,2448301265
4/4/2021,1067101827373,57060.40665,52067853988,7298466979,0.056190733,1457244564
4/5/2021,1087344280110,58228.80262,46156767978,7463266116,0.05789756,1303803800
4/6/2021,1096202611390,58706.81559,54670173277,7715037292,0.059815444,1822202973
4/7/2021,1084341670321,58062.17872,61497704158,8342298640,0.064632557,2979685711
4/8/2021,1050759681845,56134.41739,67617613532,7655108665,0.058961028,2977233569
4/9/2021,1083362883828,58065.64402,48714359354,7962866152,0.061679755,1254061265
4/10/2021,1085794662405,58152.99326,45880879042,7936596412,0.061538922,1235176274
4/11/2021,1116221525334,59979.39282,61788197399,8249317321,0.063882889,1492859570
4/12/2021,1120606689450,59988.02096,46792500387,9687276639,0.074646302,6594980841
4/13/2021,1118532902102,59911.02059,55994558889,9196724800,0.07102437,2913823059
4/14/2021,1187737045885,63576.67604,71993120011,12113258471,0.093778526,7372508507
4/15/2021,1173412921930,62807.12323,80157135508,15701118351,0.120172233,19595646414
4/16/2021,1179561609817,63179.77245,60495376851,22780764221,0.179861793,17675455194
4/17/2021,1149602869702,61497.29957,86260673270,48767205447,0.374160213,50960650647
4/18/2021,1125592412523,60273.86668,63808212133,37483584822,0.285109387,30301421158
4/19/2021,1053618163310,56288.94534,102066000000,41360056945,0.320030223,23753545992
4/20/2021,1043148020633,55721.16605,66156275210,53086953476,0.409410343,30847872454
4/21/2021,1055145534127,56294.72856,68166802216,43064103591,0.325695246,28256320647
4/22/2021,1012699264346,54190.07026,56115370322,39871679938,0.308414106,11245621591
4/23/2021,971174701493,51965.56643,77897442832,34105735063,0.263785389,12372638670
4/24/2021,956744203682,51191.1247,91138220375,32231128597,0.24925993,17283487906
4/25/2021,937014999515,50133.1074,49296256746,34979989822,0.270489192,10807971321
4/26/2021,915533819859,48981.44139,46233432154,33051358530,0.252541305,6742402257
4/27/2021,1008389773190,53978.80555,60226926860,35161130279,0.271831984,6413613557
4/28/2021,1027617870422,54991.81484,48468560013,35151669025,0.271730488,4324871047
4/29/2021,1024625833392,54810.61385,48072930663,41743974978,0.322656433,15310415976
4/30/2021,1001973605935,53596.70402,46958036373,39626179177,0.306254419,5635975307
5/1/2021,1082721727348,57828.51181,53879045974,43856109573,0.338776806,5791678086
5/2/2021,1080897634123,57812.96916,43967070046,50748955079,0.393403409,11619063047
5/3/2021,1057850321949,56600.74529,39072664394,49014916719,0.378687846,9009865375
5/4/2021,1069571255196,57200.3003,54132470274,57139646560,0.44141195,11357873988
5/5/2021,999775008412,53464.37022,71296763919,71252122862,0.543915076,39500407578
5/6/2021,1070969079354,57432.10023,72158368258,84871718670,0.655333177,44644519734
5/7/2021,1056801053575,56507.75944,87510802711,75249721643,0.581127759,19023046812
5/8/2021,1072831991777,57361.56904,68154805947,88794768977,0.681841637,31623843002
5/9/2021,1099271802311,58771.88169,66812167538,82064020248,0.633615145,29418365423
5/10/2021,1088903483393,58213.92629,67906284081,74368118240,0.57313597,49053292485
5/11/2021,1045714370754,55901.66759,76672978748,58441555673,0.451128903,17200364811
5/12/2021,1064993057464,56928.97236,67726708141,64355971521,0.496730844,15290083251
5/13/2021,935512493151,50004.76218,75523928654,53796102921,0.415191735,10742618800
5/14/2021,934964766186,49972.7954,104204000000,63357827990,0.488936267,20865846833
5/15/2021,935962705739,49913.26314,56820196965,73202813078,0.564850776,21034363818
5/16/2021,875321252276,46780.9023,62896879696,65685563368,0.506792372,10494108535
5/17/2021,871695620616,46585.06414,70636455914,66881415608,0.515315465,9989157880
5/18/2021,819256623329,43780.8256,84054878924,62893452096,0.485147399,8093369123
5/19/2021,800545278568,43091.04145,65037066859,62100584439,0.478976031,5522377790
5/20/2021,697785056488,37287.3914,141151000000,43923278363,0.338740126,15977305882
5/21/2021,759679496751,40437.7301,95001812131,51586844260,0.397799655,13713074556
5/22/2021,698762712554,37339.6342,88706010988,45925318262,0.35233064,8361664796
5/23/2021,702143968884,37520.31768,61178935274,44531404176,0.343086742,6521890070
5/24/2021,654558962028,34977.5278,84358034876,40114225403,0.309233279,8460153799
5/25/2021,723143072420,38642.4423,71163197727,47102789102,0.363068763,8184613093
5/26/2021,715248689990,38210.80522,48724794158,44763375248,0.344895727,6514659543
5/27/2021,737668726732,39406.93424,47026386118,45956150665,0.354155407,4005070154
5/28/2021,723137484747,38642.89555,40836817156,43320992018,0.333812321,3057688715
5/29/2021,668521654365,35710.22094,49991590068,40423846903,0.311455169,4023491238
5/30/2021,654239808357,34775.07941,43184025045,39595872238,0.302704437,3392384686
5/31/2021,668664301774,35714.75202,30650274658,39123526701,0.301428717,2927395692
6/1/2021,699138611681,37340.67927,37950798680,42392462477,0.326530712,2987098923
6/2/2021,688726381047,36680.0682,33536905028,48461329054,0.37323681,6733327602
6/3/2021,704531333543,37685.71798,31240691604,55454564159,0.427387884,12390396038
6/4/2021,733150718114,39151.31618,33396718845,51688479012,0.39800727,7531474357
6/5/2021,691747462828,36938.72031,39345490149,49058017296,0.377712701,6625853842
6/6/2021,662913486273,35546.98596,34068172836,48141414070,0.372906114,4141408440
6/7/2021,671131079524,35834.47447,27689283071,48392042544,0.372499308,2150393720
6/8/2021,626527049948,33451.38341,33345528753,43700362808,0.333076797,3149988271
6/9/2021,629018966290,33557.15068,46727462986,42547609072,0.327442037,4351006876
6/10/2021,705292677171,37553.64376,54511387836,44769090935,0.344502301,3815915048
6/11/2021,691681868464,36903.30491,42952476855,42852644186,0.329430085,2902010287
6/12/2021,698528023664,37289.43252,36358044263,41211526346,0.3170593,2552815813
6/13/2021,668148892256,35666.14978,35710196743,40697435028,0.31307115,2255997607
6/14/2021,733402631079,39147.70568,38185633278,42257825962,0.325040441,1933176774
6/15/2021,761104314502,40624.51305,45836408439,42647566148,0.32800349,2303945199
6/16/2021,756522207420,40378.20255,36706248352,41819458598,0.321600763,1827179805
6/17/2021,718016373177,38321.45466,36563438890,39959183235,0.30726067,1849556139
6/18/2021,715652442155,38193.61914,36330237284,39833096687,0.307648464,1374063218
6/19/2021,673761687974,35881.11137,35162612173,38143539822,0.293237442,2225163523
6/20/2021,666901325910,35581.64227,28858979692,37500205367,0.287834915,1435144271
6/21/2021,670634370557,35787.07741,35609127164,36753345057,0.282546584,2397238936
6/22/2021,598335733136,31711.93547,51873870277,23329004524,0.177158835,6017998979
6/23/2021,606580031923,32507.73871,57443014758,24507032193,0.189457008,6153862252
6/24/2021,631634847766,33702.61779,39798236962,30785375820,0.236763402,6409757149
6/25/2021,650340461976,34675.44911,31862051544,34365766689,0.264012844,4350232583
6/26/2021,598703019611,31943.13647,38635245431,31689044735,0.243412684,6643561020
6/27/2021,600235334321,32023.9739,36873109420,31477659181,0.241789155,3495938718
6/28/2021,649262127990,34607.29327,34335452117,34096779100,0.261878119,2743197485
6/29/2021,647741224117,34556.84213,32453802891,33435820028,0.257566982,2479287619
6/30/2021,674231340724,35968.99367,35121257876,34483021648,0.263482443,2762721209
7/1/2021,660200427590,35171.4863,31024153847,33047008786,0.253630327,2571421534
7/2/2021,629863895572,33677.56624,29129630236,32039826598,0.245758224,3268541857
7/3/2021,633684390026,33950.78656,25084046353,31898689669,0.245550248,1889927472
7/4/2021,650382046625,34729.89078,22986053605,32206556134,0.247191149,1227580789
7/5/2021,663571591568,35394.21307,22727930418,32158422617,0.246795791,992614864
7/6/2021,636061920915,33928.13422,25894820185,30340231062,0.232817536,1334518761
7/7/2021,640405812762,34149.98981,26106856612,30498108426,0.23396012,1337006930
7/8/2021,636246944189,33932.25464,23692220470,29283224579,0.225015104,1148728840
7/9/2021,617861633772,32933.5782,29065577052,26873301204,0.206084543,2153838621
7/10/2021,637000370375,33971.29775,24282108111,28480856790,0.218974078,3259713674
7/11/2021,632185737683,33704.53847,20558304484,27673709686,0.211767821,1746924474
7/12/2021,643335853171,34299.93802,17798828844,27911022096,0.214009787,913246174
7/13/2021,623350567667,33262.65435,21683885321,27090085304,0.207763816,1253672403
7/14/2021,613002045101,32676.3838,19932531700,25809414653,0.197754877,1334275683
7/15/2021,616691143980,32878.50187,21779069066,25714758614,0.197139179,1429641639
7/16/2021,595342431374,31726.03883,21557729227,24197694492,0.182761828,1161312534
7/17/2021,588495008676,31399.65313,22671859963,22412454428,0.174833571,1410700420
7/18/2021,592581931071,31588.67135,17715455995,23966076761,0.183675222,2708790554
7/19/2021,597872278369,31919.39392,17742105808,24010766980,0.184289571,1524012212
7/20/2021,580252472383,30928.21191,20095540828,22684031984,0.172887681,1157741992
7/21/2021,561743228117,29971.90378,23000299062,22548330103,0.172966487,1798516247
7/22/2021,605357009417,32383.78113,29070652060,24902296662,0.191587942,3663618236
7/23/2021,607621607805,32409.49977,19741588059,24989319857,0.191646989,1590344694
7/24/2021,627747173675,33455.55127,22937379735,25277663412,0.193612762,1382745729
7/25/2021,642012590041,34213.59993,22120323672,25869416922,0.198246459,1550001044
7/26/2021,664681184169,35456.12466,20929083221,26058519149,0.20232633,1651934670
7/27/2021,701921012035,37281.91809,53550491998,26908901181,0.206030214,4968959293
7/28/2021,732311951673,39076.59377,36401287454,26714978976,0.204539367,1943998807
7/29/2021,751371299911,40031.19824,41369107423,27225714557,0.20842544,2209278393
7/30/2021,750407963580,39977.75694,28717414113,27252959174,0.20861219,1730901237
7/31/2021,786531956384,41936.26148,35530501783,26938467544,0.206229723,1588419179
8/1/2021,784039345926,41754.1666,28437941447,27955385438,0.213086917,2028990907
8/2/2021,747403845432,39914.82976,28555173662,26416716627,0.206802445,1882827394
8/3/2021,737440183776,39278.76651,28057528866,26644210985,0.203867135,1012290886
8/4/2021,720835141114,38368.35401,28422901237,25785827888,0.196504346,1036830115
8/5/2021,747085951935,39751.58458,27751046040,26408177704,0.2016497,962533709
8/6/2021,768416417394,40825.38194,38527930905,26330675954,0.200606372,1109943587
8/7/2021,803853127161,42802.13717,40840608017,26821969245,0.205148462,1213952378
8/8/2021,838457486988,44647.5776,42725276705,33550668704,0.256836614,5055948133
8/9/2021,821704814136,43753.21786,39633218479,31238430538,0.238877349,5671545397
8/10/2021,861862844506,46311.0019,42726733998,33056644376,0.255657969,3847114816
8/11/2021,854344953099,45639.51402,35669862362,33601237795,0.25744876,2974048189
8/12/2021,857660568377,45652.06013,35679832771,34808796725,0.265928121,4170979331
8/13/2021,836054770492,44495.20979,35838614930,34729751177,0.265251612,4540100218
8/14/2021,895084141169,47717.27053,34320865037,37271229392,0.286497473,3060479635
8/15/2021,886593539913,47088.85313,33294851811,38430885600,0.292454426,3761196113
8/16/2021,882888202378,47025.00323,32863850458,44252032897,0.338200977,6519860020
8/17/2021,866391335029,46031.75754,34221605780,42269378095,0.320635588,5527423994
8/18/2021,836777066606,44534.45485,34488116651,38987523642,0.297851628,4619101460
8/19/2021,847143004615,45015.46555,34668999388,39924385528,0.304977109,5030258842
8/20/2021,867650725473,46745.03462,38434805723,40377081622,0.313909262,3314193220
8/21/2021,923013359587,49195.8786,36497089237,42757310851,0.327160139,3003645598
8/22/2021,920750216465,48933.68915,42147725293,41491614913,0.316850777,2219159989
8/23/2021,925630106451,49250.54487,27110183703,41187995247,0.314126562,1919024711
8/24/2021,930729196214,49518.57749,35800255386,41698354295,0.318051814,2493171819
8/25/2021,902489541308,47940.60791,38387146175,37922229343,0.289501625,2760490446
8/26/2021,921328247354,49002.70377,33517327124,38396676017,0.293073358,2155379874
8/27/2021,887832142450,47229.07065,33774857003,35773389027,0.273032397,2079136313
8/28/2021,922969799299,49083.10331,34607868773,38550123418,0.293720784,1989544801
8/29/2021,920017911099,48936.53725,28491785397,37470326302,0.285923568,1313330274
8/30/2021,919515378469,48907.27073,26244843558,36883310701,0.281765324,1282203149
8/31/2021,885729258053,47124.25422,32326073272,35462720002,0.272417043,1568735112
9/1/2021,890014982635,47335.4203,34868965959,36566091552,0.279037912,1560409724
9/2/2021,918058330851,48823.05521,39060601275,38342017497,0.293435076,1738116785
9/3/2021,927323146557,49338.78465,39362789535,38819265915,0.296201306,2699139125
9/4/2021,937295558515,49934.52828,42934455726,38818547694,0.296034319,2081922369
9/5/2021,940538655660,50013.02995,36985805207,39363399710,0.300158243,1964249166
9/6/2021,971284117138,51696.20643,31765191430,40951813826,0.312889033,2082920314
9/7/2021,992868819862,52739.80017,37532574717,40624959969,0.309712773,2245729272
9/8/2021,881943904969,46995.16417,64010507329,33371857563,0.255336743,4813878570
9/9/2021,866885887154,46085.02862,48151104381,33662035511,0.256569331,2760848634
9/10/2021,876179332244,46518.94119,38581092904,33171982000,0.252807623,1529800674
9/11/2021,842222636395,44802.6064,38051987740,31486963338,0.240179326,1562458807
9/12/2021,849828231596,45196.48828,34160277726,31643808716,0.241200814,1006708882
9/13/2021,869122611514,46195.2183,27585855039,33147948232,0.251408751,1276696517
9/14/2021,848992511474,45139.83397,40683028028,31092254136,0.237080977,1596229042
9/15/2021,886524004597,47135.432,38645575966,31648603798,0.241071959,872222557
9/16/2021,906727769791,48186.53276,30037816650,32473677223,0.247330191,898438546
9/17/2021,900990520812,47879.47344,31578783375,31853439636,0.242580852,1067493820
9/18/2021,892585184978,47228.65822,27731209179,31640998451,0.240937945,1986733762
9/19/2021,907957032341,48266.62707,27630476158,31788925028,0.241894865,912228844
9/20/2021,891560241243,47371.03933,26163167369,30802148835,0.234501026,820705632
9/21/2021,805826302811,42932.9466,41220025454,27179947492,0.20768232,1920244277
9/22/2021,760802031651,40386.62364,45940419565,26210995473,0.199616127,1556838499
9/23/2021,820460824051,43587.22305,36624234960,29476367021,0.224661112,1753590768
9/24/2021,846615719474,44980.89821,33594750550,29706605970,0.225537153,993468486
9/25/2021,809772498813,42752.16815,42973070343,27662713843,0.209120627,1650842494
9/26/2021,808279417023,42856.85516,30898116660,27568061035,0.210367602,941382052
9/27/2021,825341135636,43336.86123,30462815705,27453142737,0.205721486,1069225817
9/28/2021,794889951096,42247.35573,30483144439,26298507457,0.200310715,756949506
