,date,vader_prediction
3024,2023-02-03 22:20:24+00:00,neutral
3025,2023-02-03 21:48:27+00:00,positive
3026,2023-02-03 17:04:18+00:00,neutral
3027,2023-02-05 15:53:30+00:00,negative
3028,2023-02-05 03:57:46+00:00,neutral
3029,2023-02-05 03:51:34+00:00,neutral
3030,2023-02-05 03:51:02+00:00,neutral
3031,2023-02-04 22:34:50+00:00,positive
3032,2023-02-04 22:30:55+00:00,negative
3033,2023-02-04 22:25:36+00:00,positive
3034,2023-02-04 22:17:35+00:00,neutral
3035,2023-02-04 21:57:03+00:00,neutral
3036,2023-02-06 05:04:45+00:00,negative
3037,2023-02-06 03:41:10+00:00,negative
3038,2023-02-05 23:23:52+00:00,positive
3039,2023-02-05 23:22:47+00:00,positive
3040,2023-02-05 23:14:53+00:00,positive
3041,2023-02-05 23:12:04+00:00,positive
3042,2023-02-05 18:59:21+00:00,positive
3043,2023-02-05 18:56:19+00:00,positive
3044,2023-02-05 18:45:21+00:00,negative
3045,2023-02-05 18:43:42+00:00,positive
3046,2023-02-05 18:36:39+00:00,positive
3047,2023-02-05 18:31:59+00:00,neutral
3048,2023-02-05 18:22:59+00:00,positive
3049,2023-02-07 05:25:48+00:00,neutral
3050,2023-02-07 05:06:55+00:00,positive
3051,2023-02-07 05:05:03+00:00,neutral
3052,2023-02-07 04:26:34+00:00,negative
3053,2023-02-07 04:17:42+00:00,positive
3054,2023-02-07 02:38:57+00:00,positive
3055,2023-02-07 02:36:36+00:00,positive
3056,2023-02-07 02:35:01+00:00,neutral
3057,2023-02-07 02:19:09+00:00,positive
3058,2023-02-07 01:47:44+00:00,neutral
3059,2023-02-07 01:21:13+00:00,negative
3060,2023-02-07 00:59:42+00:00,neutral
3061,2023-02-07 00:56:16+00:00,neutral
3062,2023-02-07 00:53:51+00:00,negative
3063,2023-02-07 00:51:32+00:00,neutral
3064,2023-02-07 00:44:37+00:00,neutral
3065,2023-02-07 00:11:19+00:00,negative
3066,2023-02-07 00:10:27+00:00,neutral
3067,2023-02-07 00:05:22+00:00,neutral
3068,2023-02-07 00:01:18+00:00,negative
3069,2023-02-06 23:57:32+00:00,negative
3070,2023-02-06 23:56:16+00:00,positive
3071,2023-02-06 23:53:22+00:00,neutral
3072,2023-02-06 23:38:30+00:00,neutral
3073,2023-02-06 23:36:00+00:00,neutral
3074,2023-02-06 23:34:51+00:00,negative
3075,2023-02-06 23:32:16+00:00,negative
3076,2023-02-06 23:28:53+00:00,neutral
3077,2023-02-06 21:49:51+00:00,negative
3078,2023-02-06 18:46:46+00:00,positive
3079,2023-02-06 16:24:57+00:00,positive
3080,2023-02-06 15:55:29+00:00,neutral
3081,2023-02-06 15:14:55+00:00,positive
3082,2023-02-08 05:21:10+00:00,neutral
3083,2023-02-08 05:20:25+00:00,negative
3084,2023-02-08 05:08:44+00:00,neutral
3085,2023-02-08 02:49:44+00:00,positive
3086,2023-02-07 20:40:01+00:00,positive
3087,2023-02-07 18:49:29+00:00,negative
3088,2023-02-07 17:49:02+00:00,neutral
3089,2023-02-07 17:41:38+00:00,positive
3090,2023-02-07 17:14:59+00:00,neutral
3091,2023-02-07 17:03:38+00:00,negative
3092,2023-02-08 23:55:36+00:00,neutral
3093,2023-02-08 20:31:02+00:00,neutral
3094,2023-02-08 19:43:21+00:00,positive
3095,2023-02-08 19:42:41+00:00,positive
3096,2023-02-08 18:18:12+00:00,neutral
3097,2023-02-08 18:14:16+00:00,neutral
3098,2023-02-08 18:01:31+00:00,negative
3099,2023-02-08 07:06:29+00:00,neutral
3100,2023-02-09 21:20:11+00:00,negative
3101,2023-02-09 21:00:10+00:00,negative
3102,2023-02-09 18:47:36+00:00,positive
3103,2023-02-09 18:22:11+00:00,neutral
3104,2023-02-09 08:24:24+00:00,neutral
3105,2023-02-09 08:17:05+00:00,positive
3106,2023-02-09 07:51:56+00:00,neutral
3107,2023-02-09 07:48:10+00:00,neutral
3108,2023-02-09 05:03:08+00:00,neutral
3109,2023-02-09 04:59:58+00:00,negative
3110,2023-02-09 04:49:54+00:00,neutral
3111,2023-02-10 17:26:46+00:00,positive
3112,2023-02-10 17:12:13+00:00,neutral
3113,2023-02-10 11:37:23+00:00,negative
3114,2023-02-09 23:23:11+00:00,positive
3115,2023-02-09 23:12:19+00:00,neutral
3116,2023-02-12 06:45:14+00:00,negative
3117,2023-02-12 06:13:12+00:00,neutral
3118,2023-02-12 06:11:48+00:00,positive
3119,2023-02-12 05:04:24+00:00,positive
3120,2023-02-12 04:29:17+00:00,positive
3121,2023-02-12 00:21:15+00:00,neutral
3122,2023-02-11 23:21:33+00:00,neutral
3123,2023-02-11 22:21:08+00:00,neutral
3124,2023-02-11 22:19:45+00:00,positive
3125,2023-02-11 21:11:01+00:00,positive
3126,2023-02-11 20:04:48+00:00,neutral
3127,2023-02-11 19:59:52+00:00,positive
3128,2023-02-11 16:00:43+00:00,positive
3129,2023-02-11 14:28:12+00:00,neutral
3130,2023-02-11 14:27:09+00:00,positive
3131,2023-02-11 14:19:33+00:00,neutral
3132,2023-02-11 13:36:42+00:00,positive
3133,2023-02-10 21:41:02+00:00,positive
3134,2023-02-10 21:39:58+00:00,positive
3135,2023-02-10 20:59:41+00:00,positive
3136,2023-02-10 20:11:40+00:00,neutral
3137,2023-02-10 18:18:57+00:00,neutral
3138,2023-02-10 17:41:54+00:00,neutral
3139,2023-02-12 22:37:25+00:00,positive
3140,2023-02-12 22:30:30+00:00,positive
3141,2023-02-12 22:29:26+00:00,neutral
3142,2023-02-12 21:12:27+00:00,neutral
3143,2023-02-12 21:02:52+00:00,neutral
3144,2023-02-12 21:00:06+00:00,positive
3145,2023-02-12 20:49:54+00:00,positive
3146,2023-02-12 20:08:27+00:00,negative
3147,2023-02-12 19:01:54+00:00,negative
3148,2023-02-12 18:37:04+00:00,neutral
3149,2023-02-12 18:34:07+00:00,negative
3150,2023-02-12 10:00:23+00:00,neutral
3151,2023-02-12 08:54:48+00:00,positive
3152,2023-02-12 08:53:07+00:00,negative
3153,2023-02-12 07:56:23+00:00,negative
3154,2023-02-12 07:44:12+00:00,negative
3155,2023-02-12 06:56:30+00:00,neutral
3156,2023-02-12 06:52:15+00:00,positive
3157,2023-02-12 06:46:55+00:00,neutral
3158,2023-02-13 21:47:04+00:00,positive
3159,2023-02-13 21:45:16+00:00,positive
3160,2023-02-13 21:39:23+00:00,neutral
3161,2023-02-13 21:01:18+00:00,negative
3162,2023-02-13 19:42:23+00:00,positive
3163,2023-02-13 04:20:39+00:00,neutral
3164,2023-02-13 04:08:05+00:00,positive
3165,2023-02-13 01:28:48+00:00,positive
3166,2023-02-12 22:43:42+00:00,negative
3167,2023-02-12 22:41:47+00:00,negative
3168,2023-02-12 22:41:07+00:00,positive
3169,2023-02-15 00:37:24+00:00,neutral
3170,2023-02-15 00:31:59+00:00,positive
3171,2023-02-14 20:09:49+00:00,positive
3172,2023-02-14 19:48:20+00:00,positive
3173,2023-02-14 19:45:02+00:00,positive
3174,2023-02-14 19:42:04+00:00,neutral
3175,2023-02-14 19:40:14+00:00,negative
3176,2023-02-14 18:06:49+00:00,neutral
3177,2023-02-14 17:28:03+00:00,positive
3178,2023-02-14 16:59:25+00:00,positive
3179,2023-02-14 16:44:34+00:00,positive
3180,2023-02-14 16:34:46+00:00,positive
3181,2023-02-14 16:31:12+00:00,neutral
3182,2023-02-14 16:23:38+00:00,neutral
3183,2023-02-14 16:22:37+00:00,positive
3184,2023-02-14 16:19:04+00:00,negative
3185,2023-02-14 16:13:30+00:00,neutral
3186,2023-02-14 08:11:00+00:00,positive
3187,2023-02-14 07:11:23+00:00,neutral
3188,2023-02-14 06:11:23+00:00,negative
3189,2023-02-14 06:09:09+00:00,negative
3190,2023-02-14 01:33:20+00:00,negative
3191,2023-02-13 22:59:48+00:00,positive
3192,2023-02-13 22:10:54+00:00,negative
3193,2023-02-13 22:07:43+00:00,positive
3194,2023-02-13 22:07:15+00:00,positive
3195,2023-02-13 22:02:58+00:00,neutral
3196,2023-02-13 22:01:01+00:00,positive
3197,2023-02-13 21:56:52+00:00,positive
3198,2023-02-13 21:55:18+00:00,neutral
3199,2023-02-13 21:50:20+00:00,positive
3200,2023-02-18 18:30:36+00:00,neutral
3201,2023-02-18 18:29:39+00:00,positive
3202,2023-02-16 05:57:38+00:00,negative
3203,2023-02-16 05:53:49+00:00,positive
3204,2023-02-16 05:00:37+00:00,positive
3205,2023-02-16 04:39:49+00:00,positive
3206,2023-02-16 04:31:15+00:00,negative
3207,2023-02-16 03:04:10+00:00,negative
3208,2023-02-16 01:22:01+00:00,positive
3209,2023-02-15 23:22:45+00:00,positive
3210,2023-02-15 21:30:10+00:00,neutral
3211,2023-02-15 21:25:10+00:00,negative
3212,2023-02-15 20:27:27+00:00,positive
3213,2023-02-15 20:15:14+00:00,positive
3214,2023-02-15 20:12:58+00:00,positive
3215,2023-02-15 19:12:07+00:00,neutral
3216,2023-02-15 18:59:51+00:00,neutral
3217,2023-02-15 09:50:14+00:00,neutral
3218,2023-02-15 09:43:38+00:00,positive
3219,2023-02-15 05:55:56+00:00,neutral
3220,2023-02-15 03:24:06+00:00,positive
3221,2023-02-15 03:21:44+00:00,neutral
3222,2023-02-15 03:20:37+00:00,positive
3223,2023-02-15 03:18:43+00:00,positive
3224,2023-02-15 03:17:55+00:00,positive
3225,2023-02-15 02:00:29+00:00,positive
3226,2023-02-15 01:49:04+00:00,neutral
3227,2023-02-15 01:44:19+00:00,negative
3228,2023-02-15 01:38:23+00:00,positive
3229,2023-02-15 01:33:10+00:00,neutral
3230,2023-02-15 01:31:44+00:00,positive
3231,2023-02-15 01:18:25+00:00,neutral
3232,2023-02-15 00:43:45+00:00,neutral
3233,2023-02-16 19:01:47+00:00,neutral
3234,2023-02-16 18:54:40+00:00,positive
3235,2023-02-16 18:50:06+00:00,negative
3236,2023-02-16 18:13:38+00:00,positive
3237,2023-02-16 18:11:58+00:00,positive
3238,2023-02-16 06:14:04+00:00,positive
3239,2023-02-16 06:07:30+00:00,positive
3240,2023-02-17 22:37:44+00:00,neutral
3241,2023-02-17 22:21:34+00:00,positive
3242,2023-02-17 22:14:38+00:00,positive
3243,2023-02-17 22:09:36+00:00,negative
3244,2023-02-17 22:02:31+00:00,positive
3245,2023-02-17 21:36:01+00:00,positive
3246,2023-02-17 21:30:03+00:00,positive
3247,2023-02-17 20:37:47+00:00,neutral
3248,2023-02-17 20:34:45+00:00,positive
3249,2023-02-17 20:15:06+00:00,positive
3250,2023-02-17 19:49:10+00:00,positive
3251,2023-02-17 19:48:00+00:00,neutral
3252,2023-02-17 19:46:13+00:00,negative
3253,2023-02-17 19:41:56+00:00,positive
3254,2023-02-17 12:50:38+00:00,positive
3255,2023-02-17 12:19:08+00:00,neutral
3256,2023-02-17 11:06:49+00:00,negative
3257,2023-02-17 11:03:09+00:00,negative
3258,2023-02-17 10:53:32+00:00,neutral
3259,2023-02-17 10:47:00+00:00,neutral
3260,2023-02-17 10:32:04+00:00,neutral
3261,2023-02-17 10:23:20+00:00,neutral
3262,2023-02-17 10:21:14+00:00,negative
3263,2023-02-17 10:13:45+00:00,positive
3264,2023-02-17 10:05:22+00:00,neutral
3265,2023-02-17 09:59:08+00:00,neutral
3266,2023-02-17 09:53:19+00:00,positive
3267,2023-02-17 09:36:56+00:00,positive
3268,2023-02-17 08:54:56+00:00,neutral
3269,2023-02-17 06:59:54+00:00,neutral
3270,2023-02-17 01:26:30+00:00,neutral
3271,2023-02-16 23:06:09+00:00,negative
3272,2023-02-16 23:05:59+00:00,neutral
3273,2023-02-16 20:15:43+00:00,positive
3274,2023-02-16 20:15:13+00:00,positive
3275,2023-02-16 20:12:49+00:00,positive
3276,2023-02-18 21:37:03+00:00,positive
3277,2023-02-18 21:22:21+00:00,positive
3278,2023-02-18 21:19:27+00:00,negative
3279,2023-02-18 21:05:17+00:00,positive
3280,2023-02-18 19:48:27+00:00,neutral
3281,2023-02-18 19:40:32+00:00,positive
3282,2023-02-18 19:31:30+00:00,positive
3283,2023-02-18 17:52:56+00:00,positive
3284,2023-02-18 17:31:59+00:00,neutral
3285,2023-02-18 17:27:37+00:00,positive
3286,2023-02-18 17:27:13+00:00,negative
3287,2023-02-18 12:35:14+00:00,positive
3288,2023-02-18 11:23:06+00:00,negative
3289,2023-02-18 08:30:50+00:00,positive
3290,2023-02-18 08:28:59+00:00,neutral
3291,2023-02-18 07:58:47+00:00,positive
3292,2023-02-18 04:45:59+00:00,positive
3293,2023-02-18 04:04:37+00:00,neutral
3294,2023-02-17 23:41:58+00:00,positive
3295,2023-02-17 23:34:52+00:00,positive
3296,2023-02-17 22:44:02+00:00,neutral
3297,2023-02-17 22:42:04+00:00,negative
3298,2023-02-17 22:35:02+00:00,positive
3299,2023-02-17 22:30:27+00:00,neutral
3300,2023-02-17 22:27:29+00:00,neutral
3301,2023-02-17 22:25:58+00:00,positive
3302,2023-02-19 20:10:14+00:00,neutral
3303,2023-02-19 19:51:18+00:00,neutral
3304,2023-02-19 19:42:52+00:00,neutral
3305,2023-02-19 19:38:27+00:00,neutral
3306,2023-02-19 19:30:50+00:00,positive
3307,2023-02-19 19:23:12+00:00,positive
3308,2023-02-19 18:49:00+00:00,positive
3309,2023-02-19 18:47:01+00:00,negative
3310,2023-02-19 18:39:06+00:00,neutral
3311,2023-02-19 10:49:20+00:00,positive
3312,2023-02-19 10:44:00+00:00,positive
3313,2023-02-19 02:42:42+00:00,neutral
3314,2023-02-21 05:52:30+00:00,positive
3315,2023-02-21 05:08:24+00:00,neutral
3316,2023-02-21 02:19:54+00:00,positive
3317,2023-02-21 02:16:22+00:00,neutral
3318,2023-02-21 02:10:19+00:00,positive
3319,2023-02-21 01:43:58+00:00,positive
3320,2023-02-20 23:08:40+00:00,positive
3321,2023-02-20 23:07:29+00:00,negative
3322,2023-02-20 22:03:31+00:00,neutral
3323,2023-02-20 21:19:38+00:00,positive
3324,2023-02-20 02:59:17+00:00,positive
3325,2023-02-19 23:23:38+00:00,neutral
3326,2023-02-22 00:29:14+00:00,positive
3327,2023-02-21 23:42:04+00:00,positive
3328,2023-02-21 23:37:52+00:00,neutral
3329,2023-02-21 23:37:06+00:00,neutral
3330,2023-02-21 23:30:47+00:00,negative
3331,2023-02-21 20:38:26+00:00,positive
3332,2023-02-21 20:32:24+00:00,neutral
3333,2023-02-21 20:31:44+00:00,positive
3334,2023-02-21 20:30:05+00:00,negative
3335,2023-02-21 20:24:09+00:00,positive
3336,2023-02-21 20:19:59+00:00,neutral
3337,2023-02-21 20:15:53+00:00,negative
3338,2023-02-21 20:05:59+00:00,negative
3339,2023-02-21 20:02:14+00:00,positive
3340,2023-02-21 19:41:44+00:00,positive
3341,2023-02-21 17:42:15+00:00,positive
3342,2023-02-21 17:41:01+00:00,positive
3343,2023-02-21 17:38:58+00:00,positive
3344,2023-02-21 17:27:42+00:00,positive
3345,2023-02-21 07:01:22+00:00,neutral
3346,2023-02-21 06:46:12+00:00,neutral
3347,2023-02-23 02:29:23+00:00,positive
3348,2023-02-23 00:04:15+00:00,neutral
3349,2023-02-22 20:29:16+00:00,neutral
3350,2023-02-22 18:23:00+00:00,positive
3351,2023-02-22 18:19:34+00:00,neutral
3352,2023-02-22 18:12:41+00:00,positive
3353,2023-02-22 17:37:04+00:00,neutral
3354,2023-02-22 17:09:09+00:00,negative
3355,2023-02-22 16:49:09+00:00,positive
3356,2023-02-22 09:44:00+00:00,neutral
3357,2023-02-22 09:40:41+00:00,neutral
3358,2023-02-22 09:28:11+00:00,neutral
3359,2023-02-22 09:22:40+00:00,neutral
3360,2023-02-22 09:20:03+00:00,neutral
3361,2023-02-22 08:19:29+00:00,neutral
3362,2023-02-22 08:13:59+00:00,negative
3363,2023-02-22 07:36:02+00:00,neutral
3364,2023-02-22 03:56:52+00:00,negative
3365,2023-02-23 21:54:38+00:00,positive
3366,2023-02-23 20:44:25+00:00,negative
3367,2023-02-23 19:53:19+00:00,negative
3368,2023-02-23 16:04:42+00:00,positive
3369,2023-02-23 15:53:18+00:00,negative
3370,2023-02-23 15:47:22+00:00,neutral
3371,2023-02-23 09:23:56+00:00,neutral
3372,2023-02-23 09:17:35+00:00,neutral
3373,2023-02-23 07:42:07+00:00,neutral
3374,2023-02-23 07:36:11+00:00,positive
3375,2023-02-23 07:00:09+00:00,positive
3376,2023-02-24 23:55:30+00:00,neutral
3377,2023-02-24 23:54:18+00:00,positive
3378,2023-02-24 22:47:08+00:00,negative
3379,2023-02-24 21:35:22+00:00,positive
3380,2023-02-24 19:42:01+00:00,negative
3381,2023-02-24 19:31:24+00:00,neutral
3382,2023-02-24 19:30:24+00:00,positive
3383,2023-02-24 19:29:25+00:00,negative
3384,2023-02-24 19:15:43+00:00,positive
3385,2023-02-24 18:12:21+00:00,negative
3386,2023-02-24 17:51:27+00:00,positive
3387,2023-02-24 17:46:19+00:00,positive
3388,2023-02-24 06:01:12+00:00,neutral
3389,2023-02-24 03:47:04+00:00,negative
3390,2023-02-24 03:35:43+00:00,positive
3391,2023-02-24 03:08:33+00:00,positive
3392,2023-02-23 22:05:41+00:00,positive
3393,2023-02-26 02:41:50+00:00,neutral
3394,2023-02-26 02:39:07+00:00,neutral
3395,2023-02-26 00:06:14+00:00,negative
3396,2023-02-25 22:57:32+00:00,positive
3397,2023-02-25 22:33:24+00:00,neutral
3398,2023-02-25 22:28:44+00:00,neutral
3399,2023-02-25 22:08:33+00:00,neutral
3400,2023-02-25 21:49:11+00:00,positive
3401,2023-02-25 21:48:13+00:00,neutral
3402,2023-02-25 21:02:29+00:00,neutral
3403,2023-02-25 19:41:42+00:00,neutral
3404,2023-02-25 19:37:12+00:00,negative
3405,2023-02-25 19:35:34+00:00,neutral
3406,2023-02-25 19:29:32+00:00,negative
3407,2023-02-25 19:05:59+00:00,positive
3408,2023-02-25 18:41:59+00:00,positive
3409,2023-02-25 09:47:43+00:00,negative
3410,2023-02-25 09:41:56+00:00,neutral
3411,2023-02-25 09:34:35+00:00,neutral
3412,2023-02-25 01:02:35+00:00,neutral
3413,2023-02-25 00:54:18+00:00,negative
3414,2023-03-07 17:20:21+00:00,neutral
3415,2023-02-26 21:51:23+00:00,positive
3416,2023-02-26 21:49:02+00:00,positive
3417,2023-02-26 21:35:33+00:00,negative
3418,2023-02-26 19:00:09+00:00,neutral
3419,2023-02-26 18:58:32+00:00,neutral
3420,2023-02-26 18:51:54+00:00,neutral
3421,2023-02-26 18:51:42+00:00,neutral
3422,2023-02-26 18:51:11+00:00,neutral
3423,2023-02-26 18:48:31+00:00,neutral
3424,2023-02-26 18:42:24+00:00,neutral
3425,2023-02-26 18:39:17+00:00,positive
3426,2023-02-26 18:37:32+00:00,negative
3427,2023-02-26 18:23:38+00:00,negative
3428,2023-02-26 18:10:41+00:00,neutral
3429,2023-02-26 17:55:05+00:00,neutral
3430,2023-02-26 17:51:22+00:00,neutral
3431,2023-02-26 17:38:45+00:00,negative
3432,2023-02-26 17:28:45+00:00,neutral
3433,2023-02-26 17:19:14+00:00,positive
3434,2023-02-26 17:17:05+00:00,positive
3435,2023-02-26 17:13:20+00:00,neutral
3436,2023-02-26 08:45:38+00:00,negative
3437,2023-02-26 07:53:42+00:00,negative
3438,2023-02-26 07:52:33+00:00,negative
3439,2023-02-26 07:43:51+00:00,positive
3440,2023-02-26 07:40:59+00:00,negative
3441,2023-02-26 07:33:33+00:00,positive
3442,2023-02-26 07:29:23+00:00,positive
3443,2023-02-26 06:46:04+00:00,positive
3444,2023-02-26 05:11:17+00:00,positive
3445,2023-02-26 04:46:06+00:00,neutral
3446,2023-02-26 04:45:53+00:00,positive
3447,2023-02-26 04:43:47+00:00,positive
3448,2023-02-26 03:39:49+00:00,negative
3449,2023-02-26 03:39:15+00:00,neutral
3450,2023-02-26 02:44:29+00:00,neutral
3451,2023-03-07 17:34:27+00:00,positive
3452,2023-02-28 04:15:45+00:00,neutral
3453,2023-02-28 03:12:55+00:00,positive
3454,2023-02-28 03:08:39+00:00,neutral
3455,2023-02-28 02:40:02+00:00,positive
3456,2023-02-28 02:28:19+00:00,neutral
3457,2023-02-28 02:20:58+00:00,negative
3458,2023-02-28 01:41:12+00:00,positive
3459,2023-02-27 20:13:28+00:00,positive
3460,2023-02-27 20:08:06+00:00,neutral
3461,2023-02-27 19:57:00+00:00,negative
3462,2023-02-27 19:50:34+00:00,positive
3463,2023-02-27 18:59:34+00:00,neutral
3464,2023-02-27 17:10:56+00:00,neutral
3465,2023-02-27 15:00:38+00:00,positive
3466,2023-03-01 06:25:20+00:00,negative
3467,2023-02-28 22:42:25+00:00,positive
3468,2023-02-28 22:36:16+00:00,positive
3469,2023-02-28 21:23:19+00:00,neutral
3470,2023-02-28 21:10:51+00:00,positive
3471,2023-02-28 19:54:53+00:00,negative
3472,2023-02-28 19:51:19+00:00,positive
3473,2023-02-28 19:42:59+00:00,neutral
3474,2023-02-28 19:33:17+00:00,positive
3475,2023-02-28 19:27:59+00:00,neutral
3476,2023-02-28 18:56:24+00:00,neutral
3477,2023-02-28 18:13:55+00:00,neutral
3478,2023-02-28 16:48:51+00:00,neutral
3479,2023-02-28 08:31:05+00:00,negative
3480,2023-02-28 08:16:40+00:00,positive
3481,2023-02-28 07:52:38+00:00,negative
3482,2023-02-28 07:45:28+00:00,neutral
3483,2023-02-28 07:17:48+00:00,positive
3484,2023-02-28 06:34:38+00:00,neutral
3485,2023-02-28 06:11:36+00:00,negative
3486,2023-02-28 06:05:49+00:00,negative
3487,2023-02-28 06:01:54+00:00,neutral
3488,2023-02-28 05:42:41+00:00,neutral
3489,2023-02-28 04:34:29+00:00,positive
3490,2023-02-28 04:19:02+00:00,positive
3491,2023-03-02 07:27:08+00:00,neutral
3492,2023-03-02 02:57:31+00:00,negative
3493,2023-03-02 02:41:36+00:00,neutral
3494,2023-03-02 02:17:47+00:00,positive
3495,2023-03-01 23:57:05+00:00,positive
3496,2023-03-01 22:41:29+00:00,neutral
3497,2023-03-01 22:31:55+00:00,neutral
3498,2023-03-01 22:16:01+00:00,neutral
3499,2023-03-01 22:06:37+00:00,neutral
3500,2023-03-01 21:15:10+00:00,neutral
3501,2023-03-01 20:45:10+00:00,positive
3502,2023-03-01 20:37:28+00:00,positive
3503,2023-03-01 19:22:44+00:00,negative
3504,2023-03-01 00:13:28+00:00,negative
3505,2023-03-02 12:26:07+00:00,neutral
3506,2023-03-02 11:38:33+00:00,negative
3507,2023-03-02 07:46:06+00:00,positive
3508,2023-03-03 20:02:20+00:00,neutral
3509,2023-03-03 18:56:06+00:00,neutral
3510,2023-03-03 18:39:00+00:00,neutral
3511,2023-03-03 18:16:10+00:00,positive
3512,2023-03-03 17:20:09+00:00,neutral
3513,2023-03-05 07:03:54+00:00,negative
3514,2023-03-05 03:08:07+00:00,neutral
3515,2023-03-05 01:08:23+00:00,positive
3516,2023-03-05 01:04:55+00:00,negative
3517,2023-03-05 01:03:21+00:00,positive
3518,2023-03-04 20:20:13+00:00,positive
3519,2023-03-04 20:03:18+00:00,neutral
3520,2023-03-04 20:02:36+00:00,positive
3521,2023-03-04 20:02:00+00:00,negative
3522,2023-03-04 19:59:06+00:00,positive
3523,2023-03-04 19:54:40+00:00,neutral
3524,2023-03-04 17:34:18+00:00,neutral
3525,2023-03-04 17:18:10+00:00,neutral
3526,2023-03-04 17:05:32+00:00,neutral
3527,2023-03-04 16:48:05+00:00,neutral
3528,2023-03-04 13:56:23+00:00,neutral
3529,2023-03-04 13:51:29+00:00,neutral
3530,2023-03-04 09:26:26+00:00,negative
3531,2023-03-04 09:23:33+00:00,negative
3532,2023-03-06 10:10:43+00:00,positive
3533,2023-03-06 10:06:05+00:00,negative
3534,2023-03-06 10:04:14+00:00,neutral
3535,2023-03-06 09:59:54+00:00,neutral
3536,2023-03-06 09:57:26+00:00,positive
3537,2023-03-06 08:40:37+00:00,neutral
3538,2023-03-06 08:36:59+00:00,negative
3539,2023-03-06 08:34:42+00:00,neutral
3540,2023-03-06 07:54:05+00:00,positive
3541,2023-03-06 07:26:54+00:00,positive
3542,2023-03-05 23:35:58+00:00,positive
3543,2023-03-05 23:35:15+00:00,neutral
3544,2023-03-05 23:34:18+00:00,positive
3545,2023-03-05 23:32:11+00:00,positive
3546,2023-03-05 23:30:06+00:00,positive
3547,2023-03-05 21:14:17+00:00,neutral
3548,2023-03-05 19:47:00+00:00,positive
3549,2023-03-05 13:09:10+00:00,negative
3550,2023-03-05 13:06:24+00:00,neutral
3551,2023-03-05 12:53:38+00:00,negative
3552,2023-03-05 12:48:23+00:00,neutral
3553,2023-03-07 16:44:40+00:00,neutral
3554,2023-03-07 08:46:12+00:00,neutral
3555,2023-03-07 08:25:57+00:00,negative
3556,2023-03-07 08:06:06+00:00,negative
3557,2023-03-07 08:01:22+00:00,positive
3558,2023-03-07 07:54:16+00:00,neutral
3559,2023-03-07 07:47:23+00:00,negative
3560,2023-03-07 07:30:24+00:00,negative
3561,2023-03-07 07:02:40+00:00,negative
3562,2023-03-07 01:31:30+00:00,neutral
3563,2023-03-07 01:26:38+00:00,neutral
3564,2023-03-07 01:23:44+00:00,neutral
3565,2023-03-07 01:08:03+00:00,positive
3566,2023-03-07 01:00:01+00:00,negative
3567,2023-03-07 00:53:36+00:00,negative
3568,2023-03-07 00:51:15+00:00,positive
3569,2023-03-07 00:44:20+00:00,neutral
3570,2023-03-07 00:41:47+00:00,neutral
3571,2023-03-07 00:37:10+00:00,positive
3572,2023-03-07 00:25:41+00:00,positive
3573,2023-03-07 00:14:39+00:00,neutral
3574,2023-03-07 00:09:03+00:00,positive
3575,2023-03-06 22:36:57+00:00,neutral
3576,2023-03-06 22:08:42+00:00,positive
3577,2023-03-06 20:38:06+00:00,neutral
3578,2023-03-06 20:25:15+00:00,positive
3579,2023-03-06 20:14:06+00:00,neutral
3580,2023-03-06 20:13:03+00:00,positive
3581,2023-03-06 19:36:31+00:00,positive
3582,2023-03-06 18:52:23+00:00,neutral
3583,2023-03-06 18:27:14+00:00,positive
3584,2023-03-06 17:39:30+00:00,positive
3585,2023-03-06 17:37:18+00:00,negative
3586,2023-03-06 17:32:34+00:00,positive
3587,2023-03-06 17:31:57+00:00,positive
3588,2023-03-06 17:31:01+00:00,neutral
3589,2023-03-06 17:28:54+00:00,positive
3590,2023-03-06 17:23:22+00:00,neutral
3591,2023-03-06 17:21:43+00:00,neutral
3592,2023-03-06 17:20:17+00:00,negative
3593,2023-03-06 17:19:16+00:00,positive
3594,2023-03-06 17:17:36+00:00,negative
3595,2023-03-06 17:16:31+00:00,positive
3596,2023-03-06 17:14:21+00:00,negative
3597,2023-03-06 17:00:04+00:00,negative
3598,2023-03-06 11:36:09+00:00,positive
3599,2023-03-08 08:36:36+00:00,positive
3600,2023-03-08 08:19:26+00:00,neutral
3601,2023-03-08 08:15:20+00:00,neutral
3602,2023-03-08 07:46:22+00:00,negative
3603,2023-03-07 23:51:00+00:00,neutral
3604,2023-03-07 22:59:15+00:00,negative
3605,2023-03-07 22:58:08+00:00,neutral
3606,2023-03-07 22:28:33+00:00,positive
3607,2023-03-07 22:22:03+00:00,negative
3608,2023-03-07 21:54:38+00:00,positive
3609,2023-03-07 21:52:32+00:00,neutral
3610,2023-03-07 20:49:29+00:00,neutral
3611,2023-03-07 18:49:05+00:00,neutral
3612,2023-03-07 18:27:04+00:00,neutral
3613,2023-03-09 17:27:29+00:00,neutral
3614,2023-03-09 17:25:48+00:00,negative
3615,2023-03-09 17:22:10+00:00,positive
3616,2023-03-09 17:04:16+00:00,neutral
3617,2023-03-09 09:50:55+00:00,negative
3618,2023-03-09 09:17:53+00:00,positive
3619,2023-03-09 08:22:27+00:00,neutral
3620,2023-03-09 08:01:19+00:00,negative
3621,2023-03-09 07:57:44+00:00,positive
